#### TEMPERATURA EM CUIABÁ (1961-2019) ####
# Fonte: BDMEP - INMET
# http://www.inmet.gov.br/portal/index.php?r=bdmep/bdmep

Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Temp Comp Media;Umidade Relativa Media;
83361;27/11/1993;1200;8.8;;24.2;;;
83361;28/11/1993;0000;;34.4;;28.52;;
83361;28/11/1993;1200;0;;24.6;;;
83361;29/11/1993;0000;;34.9;;29.88;;
83361;29/11/1993;1200;3;;24.9;;;
83361;30/11/1993;0000;;35.2;;28.6;;
83361;30/11/1993;1200;2.2;;25.6;;;
83361;01/12/1993;0000;;34.6;24.9;27.42;;
83361;01/12/1993;1200;0;;;;;
83361;02/12/1993;0000;;34.3;;28.68;;
83361;02/12/1993;1200;1.8;;24.1;;;
83361;03/12/1993;0000;;36.6;26;30.64;;
83361;03/12/1993;1200;0;;26;;;
83361;04/12/1993;0000;;35.7;;29.88;;
83361;04/12/1993;1200;0;;26.1;;;
83361;05/12/1993;0000;;35.6;;30.32;;
83361;05/12/1993;1200;0;;26.5;;;
83361;06/12/1993;0000;;37.2;25.3;28.74;;
83361;06/12/1993;1200;0;;25.3;;;
83361;07/12/1993;0000;;34.9;;29.4;;
83361;07/12/1993;1200;5.8;;25.4;;;
83361;08/12/1993;0000;;34.3;26.4;28.08;;
83361;08/12/1993;1200;0;;26.4;;;
83361;09/12/1993;0000;;34;;29.34;;
83361;09/12/1993;1200;0;;25.7;;;
83361;10/12/1993;0000;;32.2;24.2;26.8;;
83361;10/12/1993;1200;0;;24.2;;;
83361;11/12/1993;0000;;33.3;;27.2;;
83361;11/12/1993;1200;2.1;;24.3;;;
83361;12/12/1993;0000;;34;;28.86;;
83361;12/12/1993;1200;0;;25.7;;;
83361;13/12/1993;0000;;32.2;23.7;26.26;;
83361;13/12/1993;1200;0;;;;;
83361;14/12/1993;0000;;29.5;;26.02;;
83361;14/12/1993;1200;13.2;;23.6;;;
83361;15/12/1993;0000;;33.2;;27.6;;
83361;15/12/1993;1200;16.4;;24;;;
83361;16/12/1993;0000;;31.2;;26;;
83361;16/12/1993;1200;6.2;;24.4;;;
83361;17/12/1993;0000;;29.2;;25.84;;
83361;17/12/1993;1200;9.4;;23.6;;;
83361;18/12/1993;0000;;32.4;;27.52;;
83361;18/12/1993;1200;0.2;;24.4;;;
83361;19/12/1993;0000;;31.4;;26.92;;
83361;19/12/1993;1200;0.4;;25.4;;;
83361;20/12/1993;0000;;29.6;24.2;25.98;;
83361;20/12/1993;1200;1.2;;24.2;;;
83361;21/12/1993;0000;;32.1;;27.04;;
83361;21/12/1993;1200;50.4;;22.5;;;
83361;22/12/1993;0000;;31.6;;26.5;;
83361;22/12/1993;1200;0;;24.7;;;
83361;23/12/1993;0000;;31.7;;26.18;;
83361;23/12/1993;1200;3.2;;23.9;;;
83361;24/12/1993;0000;;33.9;;28.54;;
83361;24/12/1993;1200;0.8;;24.4;;;
83361;25/12/1993;0000;;34.7;;29.16;;
83361;25/12/1993;1200;0;;25;;;
83361;26/12/1993;0000;;34.3;;28.78;;
83361;26/12/1993;1200;0;;24.5;;;
83361;27/12/1993;0000;;33;;28.76;;
83361;27/12/1993;1200;0;;25.4;;;
83361;28/12/1993;0000;;31.2;24.5;27.38;;
83361;28/12/1993;1200;0.2;;24.5;;;
83361;29/12/1993;0000;;32.2;23.5;26.74;;
83361;29/12/1993;1200;5.4;;23.5;;;
83361;30/12/1993;0000;;28.5;;24.5;;
83361;30/12/1993;1200;7.4;;21.2;;;
83361;31/12/1993;0000;;32.4;;26.2;;
83361;31/12/1993;1200;0;;22.6;;;
83361;01/01/1994;0000;;;;26.12;;
83361;01/01/1994;1200;5.8;25.8;24.6;;;
83361;02/01/1994;0000;;29.8;23.6;25.72;;
83361;02/01/1994;1200;3.2;;;;;
83361;03/01/1994;0000;;31.2;23.6;25.88;;
83361;03/01/1994;1200;16.6;;;;;
83361;04/01/1994;0000;;33;;26.94;;
83361;04/01/1994;1200;22.5;;23.7;;;
83361;05/01/1994;0000;;33.5;;27.46;;
83361;05/01/1994;1200;6.4;;23.8;;;
83361;06/01/1994;0000;;33.7;;28.02;;
83361;06/01/1994;1200;0;;24.6;;;
83361;07/01/1994;0000;;33;;28.12;;
83361;07/01/1994;1200;0.3;;24.8;;;
83361;08/01/1994;0000;;33.4;;27.78;;
83361;08/01/1994;1200;0;;25.7;;;
83361;09/01/1994;0000;;28.6;23.6;25;;
83361;09/01/1994;1200;0;;;;;
83361;10/01/1994;0000;;30.9;;26.32;;
83361;10/01/1994;1200;11.5;;23.3;;;
83361;11/01/1994;0000;;32.6;;27.4;;
83361;11/01/1994;1200;10;;23.5;;;
83361;12/01/1994;0000;;34;;28.58;;
83361;12/01/1994;1200;0;;24.1;;;
83361;13/01/1994;0000;;34.1;23.5;26.98;;
83361;13/01/1994;1200;0;;;;;
83361;14/01/1994;0000;;34.2;;28.42;;
83361;14/01/1994;1200;11.9;;23.3;;;
83361;15/01/1994;0000;;32.3;;28.46;;
83361;15/01/1994;1200;0;;25.9;;;
83361;16/01/1994;0000;;31.7;;27.32;;
83361;16/01/1994;1200;0;;24.8;;;
83361;17/01/1994;0000;;33.6;;27.74;;
83361;17/01/1994;1200;4.2;;24.1;;;
83361;18/01/1994;0000;;32.4;;27.5;;
83361;18/01/1994;1200;0;;23.9;;;
83361;19/01/1994;0000;;34.4;;27.44;;
83361;19/01/1994;1200;0;;24.6;;;
83361;20/01/1994;0000;;32.9;;26.6;;
83361;20/01/1994;1200;11.4;;24.5;;;
83361;21/01/1994;0000;;34.1;;27.88;;
83361;21/01/1994;1200;0;;23.9;;;
83361;22/01/1994;0000;;34;;28.46;;
83361;22/01/1994;1200;0;;24.9;;;
83361;23/01/1994;0000;;34.9;;28.14;;
83361;23/01/1994;1200;0;;25.8;;;
83361;24/01/1994;0000;;34.6;;29.48;;
83361;24/01/1994;1200;0.3;;25.1;;;
83361;25/01/1994;0000;;35.5;;29.24;;
83361;25/01/1994;1200;0;;26.5;;;
83361;26/01/1994;0000;;30.3;22.9;25.66;;
83361;26/01/1994;1200;0;;;;;
83361;27/01/1994;0000;;31.1;;25.96;;
83361;27/01/1994;1200;31.2;;23.1;;;
83361;28/01/1994;0000;;33.5;23;25.52;;
83361;28/01/1994;1200;3;;;;;
83361;29/01/1994;0000;;33.3;;27.4;;
83361;29/01/1994;1200;90.8;;23.1;;;
83361;30/01/1994;0000;;34.7;23.7;26.4;;
83361;30/01/1994;1200;0;;;;;
83361;31/01/1994;0000;;33;;27.3;;
83361;31/01/1994;1200;6.4;;23.7;;;
83361;01/02/1994;0000;;31.9;;27.82;;
83361;01/02/1994;1200;0;;25;;;
83361;02/02/1994;0000;;34;;28.78;;
83361;02/02/1994;1200;0;;25.1;;;
83361;03/02/1994;0000;;34.1;;27.9;;
83361;03/02/1994;1200;0;;24.5;;;
83361;04/02/1994;0000;;35.3;;28.98;;
83361;04/02/1994;1200;3.7;;24.8;;;
83361;05/02/1994;0000;;33;;26.96;;
83361;05/02/1994;1200;4.2;;23;;;
83361;06/02/1994;0000;;30.6;;26.88;;
83361;06/02/1994;1200;5.6;;24.6;;;
83361;07/02/1994;0000;;28;22.8;24.28;;
83361;07/02/1994;1200;1;;;;;
83361;08/02/1994;0000;;32.8;;26.88;;
83361;08/02/1994;1200;35.6;;22.8;;;
83361;09/02/1994;0000;;32.4;;28.08;;
83361;09/02/1994;1200;0;;25.2;;;
83361;10/02/1994;0000;;32.6;;27.72;;
83361;10/02/1994;1200;0;;25;;;
83361;11/02/1994;0000;;34.8;;27.44;;
83361;11/02/1994;1200;0;;24.4;;;
83361;12/02/1994;0000;;32.8;;26.4;;
83361;12/02/1994;1200;15.2;;22.8;;;
83361;13/02/1994;0000;;32.2;23;25.44;;
83361;13/02/1994;1200;0;;;;;
83361;14/02/1994;0000;;31;;25.28;;
83361;14/02/1994;1200;16.2;;23;;;
83361;15/02/1994;0000;;32.8;;26.48;;
83361;15/02/1994;1200;9.2;;23.8;;;
83361;16/02/1994;0000;;33.5;;28.16;;
83361;16/02/1994;1200;1.8;;23.7;;;
83361;17/02/1994;0000;;34.9;;28.26;;
83361;17/02/1994;1200;0;;24;;;
83361;18/02/1994;0000;;34.8;;27.98;;
83361;18/02/1994;1200;0;;24.5;;;
83361;19/02/1994;0000;;33.4;;26.44;;
83361;19/02/1994;1200;32.8;;22.8;;;
83361;20/02/1994;0000;;34.9;;27.34;;
83361;20/02/1994;1200;10.8;;23.6;;;
83361;21/02/1994;0000;;33.6;;27.88;;
83361;21/02/1994;1200;0;;24.2;;;
83361;22/02/1994;0000;;33;;27.68;;
83361;22/02/1994;1200;0;;24.6;;;
83361;23/02/1994;0000;;33;23.8;26.48;;
83361;23/02/1994;1200;1;;;;;
83361;24/02/1994;0000;;31.6;;26.08;;
83361;24/02/1994;1200;28.2;;23.6;;;
83361;25/02/1994;0000;;32;;26.28;;
83361;25/02/1994;1200;3.6;;23.4;;;
83361;26/02/1994;0000;;31.4;;26.16;;
83361;26/02/1994;1200;14.6;;23.8;;;
83361;27/02/1994;0000;;32.4;;26.24;;
83361;27/02/1994;1200;5;;23.8;;;
83361;28/02/1994;0000;;31.8;;26.46;;
83361;28/02/1994;1200;22.7;;24.5;;;
83361;01/03/1994;0000;;31.9;;26.06;;
83361;01/03/1994;1200;27.6;;23.8;;;
83361;02/03/1994;0000;;30.9;;26.56;;
83361;02/03/1994;1200;12.2;;23.7;;;
83361;03/03/1994;0000;;32.8;;27.94;;
83361;03/03/1994;1200;0.8;;24.3;;;
83361;04/03/1994;0000;;32.3;;27.62;;
83361;04/03/1994;1200;0;;24.6;;;
83361;05/03/1994;0000;;32.4;;26.42;;
83361;05/03/1994;1200;0;;24.7;;;
83361;06/03/1994;0000;;32.5;;27.14;;
83361;06/03/1994;1200;0.3;;23.6;;;
83361;07/03/1994;0000;;33.2;;27.32;;
83361;07/03/1994;1200;0;;22.8;;;
83361;08/03/1994;0000;;33.4;;27.18;;
83361;08/03/1994;1200;0;;22.9;;;
83361;09/03/1994;0000;;34.4;;27.3;;
83361;09/03/1994;1200;0;;22.3;;;
83361;10/03/1994;0000;;34.3;;27.48;;
83361;10/03/1994;1200;0;;23.7;;;
83361;11/03/1994;0000;;33.8;;27.26;;
83361;11/03/1994;1200;0;;24.3;;;
83361;12/03/1994;0000;;32.5;;26.96;;
83361;12/03/1994;1200;20.2;;23.9;;;
83361;13/03/1994;0000;;35.3;;27.9;;
83361;13/03/1994;1200;0;;23.8;;;
83361;14/03/1994;0000;;34.2;;28.68;;
83361;14/03/1994;1200;3.3;;25;;;
83361;15/03/1994;0000;;35;;28.76;;
83361;15/03/1994;1200;0;;24.6;;;
83361;16/03/1994;0000;;35;;27.2;;
83361;16/03/1994;1200;0;;24.6;;;
83361;17/03/1994;0000;;32.5;;27;;
83361;17/03/1994;1200;1.2;;24.5;;;
83361;18/03/1994;0000;;31.8;23.8;25.6;;
83361;18/03/1994;1200;8.2;;;;;
83361;19/03/1994;0000;;30.2;;26.04;;
83361;19/03/1994;1200;56.2;;23.6;;;
83361;20/03/1994;0000;;31.4;;26.72;;
83361;20/03/1994;1200;1.2;;24.4;;;
83361;21/03/1994;0000;;32;;26.98;;
83361;21/03/1994;1200;8.2;;25.1;;;
83361;22/03/1994;0000;;30.8;;26.86;;
83361;22/03/1994;1200;0;;23.7;;;
83361;23/03/1994;0000;;31.1;;26.72;;
83361;23/03/1994;1200;0;;24.2;;;
83361;24/03/1994;0000;;32.3;;27.76;;
83361;24/03/1994;1200;0;;24.5;;;
83361;25/03/1994;0000;;32.1;;27.38;;
83361;25/03/1994;1200;2.8;;23.4;;;
83361;26/03/1994;0000;;31.1;23;25.22;;
83361;26/03/1994;1200;0.6;;;;;
83361;27/03/1994;0000;;32.8;;26.32;;
83361;27/03/1994;1200;36.6;;23;;;
83361;28/03/1994;0000;;35;;28.3;;
83361;28/03/1994;1200;0;;24.1;;;
83361;29/03/1994;0000;;34.4;;27.34;;
83361;29/03/1994;1200;0;;24.9;;;
83361;30/03/1994;0000;;33.8;;26.7;;
83361;30/03/1994;1200;3.1;;23.9;;;
83361;31/03/1994;0000;;31.4;;26.32;;
83361;31/03/1994;1200;0;;23;;;
83361;01/04/1994;0000;;32.8;;27.22;;
83361;01/04/1994;1200;0;;23.5;;;
83361;02/04/1994;0000;;34.1;;27.66;;
83361;02/04/1994;1200;0;;23.9;;;
83361;03/04/1994;0000;;34.5;;27.66;;
83361;03/04/1994;1200;0;;24.5;;;
83361;04/04/1994;0000;;33.4;;27.62;;
83361;04/04/1994;1200;3.2;;23.7;;;
83361;05/04/1994;0000;;32.6;;28.1;;
83361;05/04/1994;1200;0;;24.5;;;
83361;06/04/1994;0000;;31.2;;27.36;;
83361;06/04/1994;1200;0;;25.4;;;
83361;07/04/1994;0000;;;21.8;23.04;;
83361;07/04/1994;1200;7.6;27.2;;;;
83361;08/04/1994;0000;;27.4;;22.18;;
83361;08/04/1994;1200;0;;18.5;;;
83361;09/04/1994;0000;;30.4;;24.72;;
83361;09/04/1994;1200;0;;19;;;
83361;10/04/1994;0000;;32.8;;26.2;;
83361;10/04/1994;1200;0;;22.4;;;
83361;11/04/1994;0000;;32.6;;26.86;;
83361;11/04/1994;1200;0;;23.3;;;
83361;12/04/1994;0000;;33.4;23.6;26.04;;
83361;12/04/1994;1200;18.8;;;;;
83361;13/04/1994;0000;;31.3;;25.28;;
83361;13/04/1994;1200;69.2;;22.8;;;
83361;14/04/1994;0000;;31.5;;26.04;;
83361;14/04/1994;1200;7.6;;23.1;;;
83361;15/04/1994;0000;;32.9;;26.84;;
83361;15/04/1994;1200;0;;23.5;;;
83361;16/04/1994;0000;;33.9;;27.2;;
83361;16/04/1994;1200;0;;24.1;;;
83361;17/04/1994;0000;;33.2;;27.68;;
83361;17/04/1994;1200;0;;24.2;;;
83361;18/04/1994;0000;;32.3;;26.88;;
83361;18/04/1994;1200;0;;24;;;
83361;19/04/1994;0000;;32.1;23.8;25.84;;
83361;19/04/1994;1200;1;;;;;
83361;20/04/1994;0000;;33.2;;26.02;;
83361;20/04/1994;1200;6;;23.7;;;
83361;21/04/1994;0000;;33.8;;27.02;;
83361;21/04/1994;1200;0.8;;23.2;;;
83361;22/04/1994;0000;;32.3;24.6;26.36;;
83361;22/04/1994;1200;0;;;;;
83361;23/04/1994;0000;;33.9;;26.92;;
83361;23/04/1994;1200;13.1;;23.7;;;
83361;24/04/1994;0000;;34.9;;28.18;;
83361;24/04/1994;1200;0;;23.9;;;
83361;25/04/1994;0000;;34.4;;28.72;;
83361;25/04/1994;1200;0;;25;;;
83361;26/04/1994;0000;;34.8;;28.2;;
83361;26/04/1994;1200;0;;23.6;;;
83361;27/04/1994;0000;;34.8;;27.8;;
83361;27/04/1994;1200;0;;23;;;
83361;28/04/1994;0000;;34.4;23;26.2;;
83361;28/04/1994;1200;0;;;;;
83361;29/04/1994;0000;;33;;25.24;;
83361;29/04/1994;1200;13;;22.6;;;
83361;30/04/1994;0000;;33;;26.08;;
83361;30/04/1994;1200;15;;22.4;;;
83361;01/05/1994;0000;;33.6;;26.52;;
83361;01/05/1994;1200;0;;22.4;;;
83361;02/05/1994;0000;;33.2;;26.98;;
83361;02/05/1994;1200;5;;23.5;;;
83361;03/05/1994;0000;;33.3;;26.72;;
83361;03/05/1994;1200;0;;22.9;;;
83361;04/05/1994;0000;;34.2;;27.32;;
83361;04/05/1994;1200;0;;22.4;;;
83361;05/05/1994;0000;;34.8;;28.02;;
83361;05/05/1994;1200;0;;23.7;;;
83361;06/05/1994;0000;;35;;27.16;;
83361;06/05/1994;1200;0;;23;;;
83361;07/05/1994;0000;;35.6;;27.2;;
83361;07/05/1994;1200;0;;21.2;;;
83361;08/05/1994;0000;;35.3;;28.52;;
83361;08/05/1994;1200;0;;24.5;;;
83361;09/05/1994;0000;;35.3;;27.88;;
83361;09/05/1994;1200;0;;24;;;
83361;10/05/1994;0000;;31.8;22.7;25.08;;
83361;10/05/1994;1200;6.2;;;;;
83361;11/05/1994;0000;;30.8;;25.52;;
83361;11/05/1994;1200;10.5;;22.7;;;
83361;12/05/1994;0000;;26.2;21.8;22.84;;
83361;12/05/1994;1200;0;;;;;
83361;13/05/1994;0000;;22.3;;20.58;;
83361;13/05/1994;1200;1.2;;19.4;;;
83361;14/05/1994;0000;;23.8;;21.34;;
83361;14/05/1994;1200;0;;19.4;;;
83361;15/05/1994;0000;;27.4;;21.08;;
83361;15/05/1994;1200;0;;16.6;;;
83361;16/05/1994;0000;;29.4;;22.04;;
83361;16/05/1994;1200;0;;16.2;;;
83361;17/05/1994;0000;;33.2;;24.44;;
83361;17/05/1994;1200;0;;18;;;
83361;18/05/1994;0000;;33.8;;25.64;;
83361;18/05/1994;1200;0;;20.2;;;
83361;19/05/1994;0000;;34;;27.24;;
83361;19/05/1994;1200;0;;22.4;;;
83361;20/05/1994;0000;;32.4;;26;;
83361;20/05/1994;1200;6.2;;23.6;;;
83361;21/05/1994;0000;;33.8;23.8;27.16;;
83361;21/05/1994;1200;1.8;;;;;
83361;22/05/1994;0000;;33;;27.44;;
83361;22/05/1994;1200;0;;23.4;;;
83361;23/05/1994;0000;;35.5;;27.52;;
83361;23/05/1994;1200;0;;23.7;;;
83361;24/05/1994;0000;;34.4;;27.4;;
83361;24/05/1994;1200;0;;22.6;;;
83361;25/05/1994;0000;;35;;27.82;;
83361;25/05/1994;1200;0;;23.5;;;
83361;26/05/1994;0000;;35.1;;27.56;;
83361;26/05/1994;1200;0;;24.3;;;
83361;27/05/1994;0000;;34.9;;26.54;;
83361;27/05/1994;1200;0;;23.8;;;
83361;28/05/1994;0000;;34;;26.64;;
83361;28/05/1994;1200;0;;22.4;;;
83361;29/05/1994;0000;;28.2;;23.84;;
83361;29/05/1994;1200;22.6;;21.4;;;
83361;30/05/1994;0000;;33;;25.1;;
83361;30/05/1994;1200;0;;21.7;;;
83361;31/05/1994;0000;;34.2;;26.7;;
83361;31/05/1994;1200;2.2;;22.5;;;
83361;01/06/1994;0000;;32.3;;26.38;;
83361;01/06/1994;1200;5.1;;23.7;;;
83361;02/06/1994;0000;;33.6;;26.6;;
83361;02/06/1994;1200;1.8;;22.5;;;
83361;03/06/1994;0000;;34.5;;26.38;;
83361;03/06/1994;1200;0;;21.6;;;
83361;04/06/1994;0000;;34.2;;26.38;;
83361;04/06/1994;1200;0;;21.7;;;
83361;05/06/1994;0000;;34;;25.84;;
83361;05/06/1994;1200;0;;21.6;;;
83361;06/06/1994;0000;;33.8;;26.32;;
83361;06/06/1994;1200;0;;21.2;;;
83361;07/06/1994;0000;;33.5;;25.9;;
83361;07/06/1994;1200;0;;21;;;
83361;08/06/1994;0000;;29.8;;24.4;;
83361;08/06/1994;1200;0;;21.4;;;
83361;09/06/1994;0000;;26.6;;22.84;;
83361;09/06/1994;1200;0;;21;;;
83361;10/06/1994;0000;;30.4;;23.4;;
83361;10/06/1994;1200;0;;18.4;;;
83361;11/06/1994;0000;;32.5;;24.46;;
83361;11/06/1994;1200;0;;19;;;
83361;12/06/1994;0000;;33.4;;26;;
83361;12/06/1994;1200;0;;21;;;
83361;13/06/1994;0000;;33.5;;26.32;;
83361;13/06/1994;1200;0;;22.3;;;
83361;14/06/1994;0000;;33;;25.5;;
83361;14/06/1994;1200;0;;21.7;;;
83361;15/06/1994;0000;;34;;25.24;;
83361;15/06/1994;1200;0;;19.2;;;
83361;16/06/1994;0000;;33.9;;25.56;;
83361;16/06/1994;1200;0;;19.7;;;
83361;17/06/1994;0000;;34.4;;26.22;;
83361;17/06/1994;1200;0;;20.7;;;
83361;18/06/1994;0000;;34.8;;26.56;;
83361;18/06/1994;1200;0;;20.8;;;
83361;19/06/1994;0000;;34.3;;26.64;;
83361;19/06/1994;1200;0;;21.1;;;
83361;20/06/1994;0000;;33.7;;27.08;;
83361;20/06/1994;1200;0;;22.7;;;
83361;21/06/1994;0000;;29.4;19.2;22.28;;
83361;21/06/1994;1200;0;;;;;
83361;22/06/1994;0000;;29.1;;23.42;;
83361;22/06/1994;1200;4.4;;19;;;
83361;23/06/1994;0000;;31.8;;25.04;;
83361;23/06/1994;1200;0;;20.6;;;
83361;24/06/1994;0000;;31.4;;25.98;;
83361;24/06/1994;1200;0;;21.7;;;
83361;25/06/1994;0000;;;11.8;14.44;;
83361;25/06/1994;1200;29.4;22.2;;;;
83361;26/06/1994;0000;;19.4;;12.7;;
83361;26/06/1994;1200;0;;6.7;;;
83361;27/06/1994;0000;;24.8;;14.4;;
83361;27/06/1994;1200;0;;9;;;
83361;28/06/1994;0000;;28.8;;19.88;;
83361;28/06/1994;1200;0;;12.2;;;
83361;29/06/1994;0000;;32.8;;23.28;;
83361;29/06/1994;1200;0;;15;;;
83361;30/06/1994;0000;;33;;24.92;;
83361;30/06/1994;1200;0;;18.2;;;
83361;01/07/1994;0000;;33.6;;25;;
83361;01/07/1994;1200;0;;18;;;
83361;02/07/1994;0000;;33.2;;25.88;;
83361;02/07/1994;1200;0;;20.8;;;
83361;03/07/1994;0000;;29.4;;24.84;;
83361;03/07/1994;1200;0;;21.8;;;
83361;04/07/1994;0000;;25.1;;21.54;;
83361;04/07/1994;1200;0;;20.2;;;
83361;05/07/1994;0000;;22.3;;19.64;;
83361;05/07/1994;1200;0;;18.1;;;
83361;06/07/1994;0000;;28.4;;22.24;;
83361;06/07/1994;1200;0;;19;;;
83361;07/07/1994;0000;;31.9;;24.36;;
83361;07/07/1994;1200;0;;18.9;;;
83361;08/07/1994;0000;;;15.3;17.84;;
83361;08/07/1994;1200;0;24.9;;;;
83361;09/07/1994;0000;;16.7;11.4;12.78;;
83361;09/07/1994;1200;0;;;;;
83361;10/07/1994;0000;;19.3;;13.1;;
83361;10/07/1994;1200;0;;8;;;
83361;11/07/1994;0000;;24.6;;16.12;;
83361;11/07/1994;1200;0;;8.3;;;
83361;12/07/1994;0000;;31.4;;19.86;;
83361;12/07/1994;1200;0;;10.7;;;
83361;13/07/1994;0000;;32.9;;21.74;;
83361;13/07/1994;1200;0;;13.8;;;
83361;15/07/1994;0000;;32.9;;22.78;;
83361;15/07/1994;1200;0;;15.5;;;
83361;16/07/1994;0000;;33.3;;23.3;;
83361;16/07/1994;1200;0;;16.2;;;
83361;17/07/1994;0000;;33.9;;23.94;;
83361;17/07/1994;1200;0;;17;;;
83361;18/07/1994;0000;;34.4;;24.08;;
83361;18/07/1994;1200;0;;17.2;;;
83361;19/07/1994;0000;;34;;25.88;;
83361;19/07/1994;1200;0;;18;;;
83361;20/07/1994;0000;;34.4;;25.2;;
83361;20/07/1994;1200;0;;17.2;;;
83361;21/07/1994;0000;;34.4;;27.08;;
83361;21/07/1994;1200;0;;19;;;
83361;22/07/1994;0000;;32.8;21.4;24.88;;
83361;22/07/1994;1200;0;;;;;
83361;23/07/1994;0000;;;;17.68;;
83361;23/07/1994;1200;18;22.4;14.8;;;
83361;24/07/1994;0000;;29.2;;21.82;;
83361;24/07/1994;1200;0;;14.9;;;
83361;25/07/1994;0000;;33.7;;24.96;;
83361;25/07/1994;1200;0;;17.3;;;
83361;26/07/1994;0000;;34.9;;25.9;;
83361;26/07/1994;1200;0;;20.4;;;
83361;27/07/1994;0000;;34.8;;26.8;;
83361;27/07/1994;1200;5;;21.2;;;
83361;28/07/1994;0000;;34.3;;25.96;;
83361;28/07/1994;1200;0;;21.1;;;
83361;29/07/1994;0000;;34.1;;24.74;;
83361;29/07/1994;1200;0;;18.4;;;
83361;30/07/1994;0000;;34.8;;25.62;;
83361;30/07/1994;1200;0;;20.3;;;
83361;31/07/1994;0000;;35.2;;25.62;;
83361;31/07/1994;1200;0;;19.1;;;
83361;01/08/1994;0000;;33.9;;24.66;;
83361;01/08/1994;1200;0;;19.4;;;
83361;02/08/1994;0000;;34.1;;24.6;;
83361;02/08/1994;1200;0;;17.6;;;
83361;03/08/1994;0000;;;16.5;18.96;;
83361;03/08/1994;1200;0;25.3;;;;
83361;04/08/1994;0000;;28.8;;21.34;;
83361;04/08/1994;1200;0;;14.9;;;
83361;05/08/1994;0000;;33.4;;23.2;;
83361;05/08/1994;1200;0;;15.3;;;
83361;06/08/1994;0000;;33.9;;23.74;;
83361;06/08/1994;1200;0;;16.4;;;
83361;07/08/1994;0000;;35.5;;24;;
83361;07/08/1994;1200;0;;16.6;;;
83361;08/08/1994;0000;;35.6;;26.48;;
83361;08/08/1994;1200;0;;17.4;;;
83361;09/08/1994;0000;;34.4;;26;;
83361;09/08/1994;1200;0;;18.6;;;
83361;10/08/1994;0000;;27.8;17.8;20.32;;
83361;10/08/1994;1200;0;;;;;
83361;11/08/1994;0000;;24;;18.64;;
83361;11/08/1994;1200;2.8;;15.4;;;
83361;12/08/1994;0000;;31.6;;22.2;;
83361;12/08/1994;1200;0;;13.8;;;
83361;13/08/1994;0000;;35.8;;25.16;;
83361;13/08/1994;1200;0;;17.2;;;
83361;14/08/1994;0000;;35.6;;25.6;;
83361;14/08/1994;1200;0;;17.6;;;
83361;15/08/1994;0000;;35.7;;26.18;;
83361;15/08/1994;1200;0;;18.2;;;
83361;16/08/1994;0000;;31.8;;24.62;;
83361;16/08/1994;1200;0;;20.3;;;
83361;17/08/1994;0000;;24.2;;18.94;;
83361;17/08/1994;1200;0;;16.3;;;
83361;18/08/1994;0000;;35;;23.34;;
83361;18/08/1994;1200;0;;14.5;;;
83361;19/08/1994;0000;;36.1;;25.2;;
83361;19/08/1994;1200;0;;17.5;;;
83361;20/08/1994;0000;;36.6;;25.32;;
83361;20/08/1994;1200;0;;17.4;;;
83361;21/08/1994;0000;;37;;25.92;;
83361;21/08/1994;1200;0;;17.6;;;
83361;22/08/1994;0000;;37.3;;26.24;;
83361;22/08/1994;1200;0;;18;;;
83361;23/08/1994;0000;;37.2;;27.2;;
83361;23/08/1994;1200;0;;19.2;;;
83361;24/08/1994;0000;;37;;26.86;;
83361;24/08/1994;1200;0;;19.3;;;
83361;25/08/1994;0000;;37.7;;27.14;;
83361;25/08/1994;1200;0;;19.6;;;
83361;26/08/1994;0000;;37.4;;27.84;;
83361;26/08/1994;1200;0;;21.2;;;
83361;27/08/1994;0000;;39.3;;27.9;;
83361;27/08/1994;1200;0;;20.2;;;
83361;28/08/1994;0000;;38.2;;28.34;;
83361;28/08/1994;1200;0;;21.9;;;
83361;29/08/1994;0000;;39.2;;28.48;;
83361;29/08/1994;1200;0;;21.4;;;
83361;30/08/1994;0000;;39.2;;28.84;;
83361;30/08/1994;1200;0;;21.4;;;
83361;31/08/1994;0000;;39.6;;30.28;;
83361;31/08/1994;1200;0;;22;;;
83361;01/09/1994;0000;;38.2;;30.4;;
83361;01/09/1994;1200;0;;25;;;
83361;02/09/1994;0000;;31.4;;21.8;;
83361;02/09/1994;1200;0;;18.8;;;
83361;03/09/1994;0000;;26.6;;21.04;;
83361;03/09/1994;1200;0;;15.4;;;
83361;04/09/1994;0000;;32;;22.88;;
83361;04/09/1994;1200;0;;16.4;;;
83361;05/09/1994;0000;;38.2;;27.4;;
83361;05/09/1994;1200;0;;19.2;;;
83361;06/09/1994;0000;;37.4;;29.16;;
83361;06/09/1994;1200;0;;24;;;
83361;07/09/1994;0000;;38.4;;28.52;;
83361;07/09/1994;1200;0;;22.4;;;
83361;08/09/1994;0000;;31.2;22.8;24.76;;
83361;08/09/1994;1200;0;;;;;
83361;09/09/1994;0000;;28.7;;22.9;;
83361;09/09/1994;1200;0;;18.2;;;
83361;10/09/1994;0000;;35.5;;26.48;;
83361;10/09/1994;1200;0;;19.5;;;
83361;11/09/1994;0000;;37.7;;28.82;;
83361;11/09/1994;1200;0;;22.6;;;
83361;12/09/1994;0000;;37.3;;29.52;;
83361;12/09/1994;1200;0;;25.5;;;
